티커,종목명,매도거래량,매수거래량,순매수거래량,매도거래대금,매수거래대금,순매수거래대금
314140,알피바이오,9320226,9320226,0,130222015600,130222015600,0
291650,압타머사이언스,8396016,8396016,0,80226164000,80226164000,0
293780,압타바이오,4763361,4763361,0,60231445300,60231445300,0
267810,앙츠,8117,8117,0,9336790,9336790,0
018250,애경산업,5654314,5654314,0,111100548950,111100548950,0
161000,애경케미칼,3580265,3580265,0,33172753510,33172753510,0
390110,애니메디솔루션,117,117,0,1219120,1219120,0
196300,애니젠,1135578,1135578,0,9376504150,9376504150,0
310200,애니플러스,69407740,69407740,0,292729762485,292729762485,0
179530,애드바이오텍,3467433,3467433,0,14893474785,14893474785,0
900100,애머릿지,2789825,2789825,0,5297377900,5297377900,0
205500,액션스퀘어,3331276,3331276,0,11596576765,11596576765,0
052790,액토즈소프트,1089334,1089334,0,8844554410,8844554410,0
290740,액트로,433628,433628,0,2824285080,2824285080,0
238090,앤디포스,1241511,1241511,0,6666959175,6666959175,0
092600,앤씨앤,1530457,1530457,0,2550716600,2550716600,0
129890,앱코,570654,570654,0,3898513730,3898513730,0
174900,앱클론,2189869,2189869,0,31380164650,31380164650,0
255440,야스,418213,418213,0,3603910560,3603910560,0
030960,양지사,13673153,13673153,0,517790234600,517790234600,0
073570,어반리튬,47839253,47839253,0,702940618350,702940618350,0
102120,어보브반도체,1853775,1853775,0,17045735220,17045735220,0
238120,얼라인드,451352,451352,0,3541158590,3541158590,0
224810,엄지하우스,2138,2138,0,8659590,8659590,0
019990,에너토크,19299130,19299130,0,201979082730,201979082730,0
011090,에넥스,3104637,3104637,0,2772894758,2772894758,0
270660,에브리봇,2196686,2196686,0,34743307550,34743307550,0
038680,에스넷,1039079,1039079,0,5202801100,5202801100,0
137310,에스디바이오센서,7244473,7244473,0,234443904212,234443904212,0
217480,에스디생명공학,12693122,12693122,0,19922743830,19922743830,0
097780,에스맥,4476924,4476924,0,7280378230,7280378230,0
389500,에스비비테크,1836841,1836841,0,34036855150,34036855150,0
042110,에스씨디,3313544,3313544,0,5927771475,5927771475,0
298060,에스씨엠생명과학,35841766,35841766,0,429476209130,429476209130,0
065420,에스아이리소스,20564240,20564240,0,11069428774,11069428774,0
270210,에스알바이오텍,932,932,0,4806605,4806605,0
260970,에스앤디,251230,251230,0,4017725600,4017725600,0
101490,에스앤에스텍,3352630,3352630,0,90614378600,90614378600,0
095910,에스에너지,3271443,3271443,0,11510286380,11510286380,0
275630,에스에스알,1561221,1561221,0,9485432820,9485432820,0
031330,에스에이엠티,7502840,7502840,0,21493543325,21493543325,0
060540,에스에이티,8378306,8378306,0,19146803990,19146803990,0
351320,에스에이티이엔지,24942023,24942023,0,91198990310,91198990310,0
056190,에스에프에이,1720914,1720914,0,64572024950,64572024950,0
080000,에스엔유,26884392,26884392,0,84066219155,84066219155,0
086460,에스엔피제네틱스,780,780,0,5798150,5798150,0
005850,에스엘,3943673,3943673,0,100063522400,100063522400,0
214310,에스엘바이오닉스,6093998,6093998,0,1889031082,1889031082,0
246250,에스엘에스바이오,77105,77105,0,430777065,430777065,0
258540,에스엘테라퓨틱스,12426,12426,0,37237340,37237340,0
041510,에스엠,7651949,7651949,0,603993143200,603993143200,0
010580,에스엠벡셀,4006381,4006381,0,8031037140,8031037140,0
299670,에스엠비나,746,746,0,1267205,1267205,0
007820,에스엠코어,2027581,2027581,0,12342959990,12342959990,0
109610,에스와이,48104468,48104468,0,206339289245,206339289245,0
012750,에스원,1019060,1019060,0,64010689516,64010689516,0
306040,에스제이그룹,651602,651602,0,10610930650,10610930650,0
217910,에스제이켐,26323,26323,0,8817531,8817531,0
224020,에스케이씨에스,18639,18639,0,69127950,69127950,0
408920,에스케이증권7호스팩,31975997,31975997,0,106560092705,106560092705,0
435870,에스케이증권제8호스팩,472609,472609,0,972197315,972197315,0
096630,에스코넥,5211924,5211924,0,5143809964,5143809964,0
069510,에스텍,335591,335591,0,2902932630,2902932630,0
041910,에스텍파마,4126403,4126403,0,32583108980,32583108980,0
234300,에스트래픽,5993160,5993160,0,27046940965,27046940965,0
039440,에스티아이,1546583,1546583,0,19911363450,19911363450,0
098660,에스티오,1335544,1335544,0,3458734180,3458734180,0
052020,에스티큐브,24315312,24315312,0,359978983850,359978983850,0
237690,에스티팜,2594008,2594008,0,223807160400,223807160400,0
050760,에스폴리텍,5891108,5891108,0,16358855535,16358855535,0
288620,에스퓨얼셀,850126,850126,0,19211539700,19211539700,0
317830,에스피시스템스,1340368,1340368,0,10836986580,10836986580,0
058610,에스피지,6562169,6562169,0,113617669750,113617669750,0
043340,에쎈테크,1129643,1129643,0,983973003,983973003,0
023960,에쓰씨엔지니어링,2018334,2018334,0,3541982485,3541982485,0
298690,에어부산,24923221,24923221,0,64220665900,64220665900,0
187660,에이디엠코리아,2243645,2243645,0,4945043055,4945043055,0
054630,에이디칩스,224716333,224716333,0,103804994712,103804994712,0
200710,에이디테크놀로지,1089728,1089728,0,14684851350,14684851350,0
096690,에이루트,10346242,10346242,0,4567021777,4567021777,0
140910,에이리츠,70067,70067,0,296094270,296094270,0
078520,에이블씨엔씨,1509503,1509503,0,8047579930,8047579930,0
298380,에이비엘바이오,11743581,11743581,0,271926008150,271926008150,0
203400,에이비온,1245962,1245962,0,8694554870,8694554870,0
195990,에이비프로바이오,31262587,31262587,0,15992619017,15992619017,0
003800,에이스침대,156930,156930,0,5629674000,5629674000,0
088800,에이스테크,25382854,25382854,0,175929117550,175929117550,0
241840,에이스토리,3210231,3210231,0,84676910950,84676910950,0
311960,에이아이더뉴트리진,102401,102401,0,1679103870,1679103870,0
312610,에이에프더블류,1252550,1252550,0,4713618610,4713618610,0
015260,에이엔피,2411709,2411709,0,3992211545,3992211545,0
234070,에이원알폼,3555,3555,0,12129430,12129430,0
072990,에이치시티,292297,292297,0,2385104720,2385104720,0
227100,에이치앤비디자인,2226426,2226426,0,10891982615,10891982615,0
239610,에이치엘사이언스,224188,224188,0,4391196300,4391196300,0
353070,에이치엠씨제4호스팩,109858,109858,0,219675230,219675230,0
353060,에이치엠씨제5호스팩,135326,135326,0,270374245,270374245,0
148930,에이치와이티씨,2496583,2496583,0,27679799130,27679799130,0
044780,에이치케이,2297960,2297960,0,4671522185,4671522185,0
357230,에이치피오,973897,973897,0,7443360400,7443360400,0
071670,에이테크솔루션,1222309,1222309,0,11150794240,11150794240,0
045660,에이텍,1421676,1421676,0,13539722500,13539722500,0
224110,에이텍티앤,1126786,1126786,0,12092709370,12092709370,0
230980,에이트원,19581545,19581545,0,14816985169,14816985169,0
021080,에이티넘인베스트,7118388,7118388,0,20595841170,20595841170,0
089530,에이티세미콘,47137190,47137190,0,53097148840,53097148840,0
200470,에이팩트,1520429,1520429,0,4059761575,4059761575,0
207490,에이펙스인텍,813,813,0,5588850,5588850,0
262260,에이프로,2463187,2463187,0,30855548200,30855548200,0
007460,에이프로젠,322100067,322100067,0,223257281416,223257281416,0
109960,에이프로젠 H&G,9964478,9964478,0,4038924942,4038924942,0
003060,에이프로젠제약,54377697,54377697,0,29523730662,29523730662,0
397030,에이프릴바이오,2572017,2572017,0,44059521900,44059521900,0
244920,에이플러스에셋,826762,826762,0,4151155120,4151155120,0
089970,에이피티씨,1913894,1913894,0,22939725550,22939725550,0
230240,에치에프알,7516612,7516612,0,278683508600,278683508600,0
230360,에코마케팅,1790828,1790828,0,25668037300,25668037300,0
038870,에코바이오,761700,761700,0,3922993620,3922993620,0
128540,에코캡,5797803,5797803,0,26125077230,26125077230,0
086520,에코프로,11364458,11364458,0,1354333081500,1354333081500,0
247540,에코프로비엠,15372867,15372867,0,1571957311100,1571957311100,0
383310,에코프로에이치엔,1567963,1567963,0,79483083900,79483083900,0
038110,에코플라스틱,12802567,12802567,0,39443240430,39443240430,0
073540,에프알텍,6930493,6930493,0,25147478370,25147478370,0
064850,에프앤가이드,3544823,3544823,0,25050240130,25050240130,0
064090,에프앤리퍼블릭,12480950,12480950,0,24441966295,24441966295,0
036810,에프에스티,2733986,2733986,0,45141510650,45141510650,0
173940,에프엔씨엔터,495416,495416,0,2730815800,2730815800,0
083500,에프엔에스테크,983428,983428,0,7933597890,7933597890,0
054940,엑사이엔씨,5624351,5624351,0,8367963475,8367963475,0
043090,엑서지21,12932703,12932703,0,28031170505,28031170505,0
950130,엑세스바이오,12905729,12905729,0,174734162850,174734162850,0
205100,엑셈,2023361,2023361,0,7704150930,7704150930,0
070300,엑스큐어,815058,815058,0,2547756935,2547756935,0
092870,엑시콘,217148,217148,0,1941032350,1941032350,0
317870,엔바이오니아,865284,865284,0,5365873910,5365873910,0
067570,엔브이에이치코리아,2204806,2204806,0,8252585780,8252585780,0
236810,엔비티,51945149,51945149,0,360746398430,360746398430,0
140610,엔솔바이오사이언스,101989,101989,0,884251030,884251030,0
333620,엔시스,909079,909079,0,11018204560,11018204560,0
101400,엔시트론,8028181,8028181,0,6032556784,6032556784,0
036570,엔씨소프트,1818109,1818109,0,814850420718,814850420718,0
031860,엔에스엔,17936270,17936270,0,15523479603,15523479603,0
238170,엔에스엠,478003,478003,0,240219208,240219208,0
224760,엔에스컴퍼니,3558,3558,0,8683340,8683340,0
380440,엔에이치스팩19호,1773630,1773630,0,3460811290,3460811290,0
391060,엔에이치스팩20호,656022,656022,0,1281919155,1281919155,0
437780,엔에이치스팩24호,213526,213526,0,430219605,430219605,0
438580,엔에이치스팩25호,206040,206040,0,440100210,440100210,0
439410,엔에이치스팩26호,1533760,1533760,0,3049825915,3049825915,0
440820,엔에이치스팩27호,1361338,1361338,0,2699876610,2699876610,0
265740,엔에프씨,2543448,2543448,0,24205586210,24205586210,0
354200,엔젠바이오,10611007,10611007,0,107554113130,107554113130,0
419080,엔젯,7411562,7411562,0,86702075500,86702075500,0
093510,엔지브이아이,255,255,0,455440,455440,0
183490,엔지켐생명과학,27038542,27038542,0,49020233415,49020233415,0
085310,엔케이,2008093,2008093,0,1856830872,1856830872,0
182400,엔케이맥스,8714838,8714838,0,127004989700,127004989700,0
348370,엔켐,2244880,2244880,0,132052306000,132052306000,0
069410,엔텔스,2373153,2373153,0,13533950310,13533950310,0
227950,엔투텍,32450365,32450365,0,29557333705,29557333705,0
291230,엔피,16860356,16860356,0,109062432770,109062432770,0
198080,엔피디,415692,415692,0,858347985,858347985,0
048830,엔피케이,899759,899759,0,1685099395,1685099395,0
096870,엘디티,676094,676094,0,2620875480,2620875480,0
276240,엘리비젼,76381,76381,0,29396195,29396195,0
900140,엘브이엠씨홀딩스,5649638,5649638,0,16019865870,16019865870,0
376190,엘비루셈,293478,293478,0,2050950850,2050950850,0
061970,엘비세미콘,2838783,2838783,0,20993358270,20993358270,0
290650,엘앤씨바이오,3479330,3479330,0,83881799600,83881799600,0
066970,엘앤에프,9760650,9760650,0,1878788415200,1878788415200,0
156100,엘앤케이바이오,407754,407754,0,3627331870,3627331870,0
311060,엘에이티,34145,34145,0,165269835,165269835,0
073110,엘엠에스,1763063,1763063,0,13977992310,13977992310,0
083310,엘오티베큠,1487632,1487632,0,18221242500,18221242500,0
037950,엘컴텍,109432830,109432830,0,121204785517,121204785517,0
170920,엘티씨,380230,380230,0,3933662230,3933662230,0
058630,엠게임,28716162,28716162,0,235528687600,235528687600,0
058970,엠로,250014,250014,0,3277356050,3277356050,0
019590,엠벤처투자,16365639,16365639,0,21063057850,21063057850,0
169330,엠브레인,432537,432537,0,1295504530,1295504530,0
097520,엠씨넥스,695526,695526,0,19786698950,19786698950,0
179290,엠아이텍,8249101,8249101,0,92043150860,92043150860,0
009780,엠에스씨,1126908,1126908,0,6874720660,6874720660,0
123040,엠에스오토텍,2668125,2668125,0,12310614130,12310614130,0
323230,엠에프엠코리아,17317755,17317755,0,17140316690,17140316690,0
033160,엠케이전자,10259664,10259664,0,123896440450,123896440450,0
347890,엠투아이,886507,886507,0,7106477570,7106477570,0
033310,엠투엔,3967890,3967890,0,19176232450,19176232450,0
259630,엠플러스,1475016,1475016,0,16334593350,16334593350,0
065150,엠피대산,4744398,4744398,0,2125109264,2125109264,0
115960,연우,17813674,17813674,0,349512966550,349512966550,0
060850,영림원소프트랩,981745,981745,0,9095658770,9095658770,0
014440,영보화학,499101,499101,0,1781774120,1781774120,0
007530,영신금속,463883,463883,0,1287328025,1287328025,0
143540,영우디에스피,8319289,8319289,0,10875092835,10875092835,0
111770,영원무역,1942660,1942660,0,90475416305,90475416305,0
009970,영원무역홀딩스,494190,494190,0,30070711300,30070711300,0
003520,영진약품,94715379,94715379,0,341649605045,341649605045,0
112290,영창케미칼,1935268,1935268,0,23800867100,23800867100,0
000670,영풍,96696,96696,0,66083705000,66083705000,0
036560,영풍정밀,10566638,10566638,0,141015367300,141015367300,0
006740,영풍제지,11088738,11088738,0,150388034550,150388034550,0
012280,영화금속,1435625,1435625,0,1248889532,1248889532,0
265560,영화테크,459373,459373,0,4732354730,4732354730,0
012160,영흥,1713897,1713897,0,1284183229,1284183229,0
036000,예림당,1138289,1138289,0,2117428940,2117428940,0
250930,예선테크,11905962,11905962,0,17006457415,17006457415,0
053280,예스24,533279,533279,0,2832498480,2832498480,0
015360,예스코홀딩스,108765,108765,0,3610619400,3610619400,0
122640,예스티,543185,543185,0,4250482520,4250482520,0
900300,오가닉티코스메틱,252709915,252709915,0,68459449653,68459449653,0
045060,오공,16478777,16478777,0,64077894355,64077894355,0
080520,오디텍,3279632,3279632,0,16454545415,16454545415,0
007310,오뚜기,77421,77421,0,35995518500,35995518500,0
039830,오로라,378815,378815,0,3186282750,3186282750,0
322310,오로스테크놀로지,6945658,6945658,0,113832337900,113832337900,0
046120,오르비텍,11658279,11658279,0,58912283335,58912283335,0
014940,오리엔탈정공,1568803,1568803,0,3741471850,3741471850,0
002630,오리엔트바이오,5342577,5342577,0,3437187614,3437187614,0
065500,오리엔트정공,1060733,1060733,0,1433863730,1433863730,0
271560,오리온,2343284,2343284,0,282964455684,282964455684,0
001800,오리온홀딩스,1602322,1602322,0,25218185950,25218185950,0
010470,오리콤,37946366,37946366,0,449133992540,449133992540,0
352910,오비고,1504664,1504664,0,14343851720,14343851720,0
053980,오상자이엘,8692298,8692298,0,47006365870,47006365870,0
052420,오성첨단소재,11248074,11248074,0,20483450345,20483450345,0
241790,오션브릿지,1018805,1018805,0,14162907600,14162907600,0
329020,오션스톤,1311614,1311614,0,417437985,417437985,0
039200,오스코텍,5228229,5228229,0,99247437750,99247437750,0
226400,오스테오닉,7469045,7469045,0,22817782215,22817782215,0
031510,오스템,792395,792395,0,1246579580,1246579580,0
048260,오스템임플란트,4421778,4421778,0,559332457200,559332457200,0
368970,오에스피,10336143,10336143,0,65955216200,65955216200,0
138080,오이솔루션,5427001,5427001,0,109768448500,109768448500,0
080580,오킨스전자,667891,667891,0,12226196350,12226196350,0
067170,오텍,2695385,2695385,0,16294577040,16294577040,0
353590,오토앤,4614170,4614170,0,62152090150,62152090150,0
173130,오파스넷,25437797,25437797,0,246279243310,246279243310,0
049480,오픈베이스,25898706,25898706,0,76006962635,76006962635,0
394280,오픈엣지테크놀로지,22705202,22705202,0,210985165690,210985165690,0
309930,오하임아이엔티,9819444,9819444,0,28288892750,28288892750,0
244460,올리패스,1592131,1592131,0,9000063950,9000063950,0
226950,올릭스,955939,955939,0,20342810750,20342810750,0
057540,옴니시스템,10197920,10197920,0,17490132220,17490132220,0
131030,옵투스제약,1422350,1422350,0,9205004340,9205004340,0
082210,옵트론텍,3306972,3306972,0,13144706400,13144706400,0
109080,옵티시스,646604,646604,0,8156717650,8156717650,0
380540,옵티코어,30613271,30613271,0,83835893370,83835893370,0
153710,옵티팜,438538,438538,0,3452224110,3452224110,0
321820,와이더플래닛,458554,458554,0,2675472120,2675472120,0
122990,와이솔,907054,907054,0,6418136460,6418136460,0
232140,와이아이케이,1574859,1574859,0,4800543575,4800543575,0
065530,와이어블,3119860,3119860,0,7915223005,7915223005,0
067900,와이엔텍,5963494,5963494,0,55769595630,55769595630,0
155650,와이엠씨,717458,717458,0,4270676020,4270676020,0
273640,와이엠텍,2112946,2112946,0,44876043100,44876043100,0
251370,와이엠티,2196371,2196371,0,35534131850,35534131850,0
066430,와이오엠,11399452,11399452,0,15184171130,15184171130,0
193250,와이제이엠게임즈,7853405,7853405,0,11023362805,11023362805,0
273060,와이즈버즈,5208243,5208243,0,7403667310,7403667310,0
019210,와이지-원,2110594,2110594,0,14414756800,14414756800,0
122870,와이지엔터테인먼트,6913346,6913346,0,312025676100,312025676100,0
011690,와이투솔루션,9064476,9064476,0,5615319843,5615319843,0
332570,와이팜,5514735,5514735,0,18794655785,18794655785,0
079000,와토스코리아,217168,217168,0,1254248800,1254248800,0
070960,용평리조트,4932044,4932044,0,19136129335,19136129335,0
316140,우리금융지주,51933848,51933848,0,655678272657,655678272657,0
032820,우리기술,16812945,16812945,0,23344219735,23344219735,0
041190,우리기술투자,9221192,9221192,0,37700218115,37700218115,0
115440,우리넷,2381604,2381604,0,20648925950,20648925950,0
046970,우리로,3053170,3053170,0,3809875325,3809875325,0
082850,우리바이오,12724370,12724370,0,41906924150,41906924150,0
215360,우리산업,683726,683726,0,10073881550,10073881550,0
072470,우리산업홀딩스,2653171,2653171,0,13469976140,13469976140,0
073560,우리손에프앤지,8396255,8396255,0,15543638810,15543638810,0
037400,우리엔터프라이즈,1857007,1857007,0,3792922205,3792922205,0
153490,우리이앤엘,2849203,2849203,0,3011812960,3011812960,0
010050,우리종금,22427900,22427900,0,17443903522,17443903522,0
101170,우림피티에스,13160676,13160676,0,93601992670,93601992670,0
006980,우성,199818,199818,0,4706083200,4706083200,0
066590,우수AMS,4117276,4117276,0,12200621110,12200621110,0
017370,우신시스템,1783561,1783561,0,5868774770,5868774770,0
103840,우양,6975177,6975177,0,21812944615,21812944615,0
046940,우원개발,2813134,2813134,0,10312791375,10312791375,0
215380,우정바이오,898723,898723,0,2997540995,2997540995,0
065680,우주일렉트로,1422844,1422844,0,21708989350,21708989350,0
105840,우진,7400593,7400593,0,67464030430,67464030430,0
018620,우진비앤지,2148686,2148686,0,3692619010,3692619010,0
010400,우진아이엔에스,807467,807467,0,4620849170,4620849170,0
049800,우진플라임,805447,805447,0,3037755680,3037755680,0
016880,웅진,3796269,3796269,0,4491009365,4491009365,0
095720,웅진씽크빅,1203423,1203423,0,3042037935,3042037935,0
005820,원림,127807,127807,0,2730496850,2730496850,0
307280,원바이오젠,2591546,2591546,0,4424621415,4424621415,0
053080,원방테크,1348489,1348489,0,12840789640,12840789640,0
032940,원익,660037,660037,0,2521908210,2521908210,0
240810,원익IPS,3250263,3250263,0,88368893500,88368893500,0
074600,원익QnC,4047589,4047589,0,102639217000,102639217000,0
104830,원익머트리얼즈,956819,956819,0,28799599950,28799599950,0
014190,원익큐브,3578274,3578274,0,8298159470,8298159470,0
217820,원익피앤이,6548881,6548881,0,56307031090,56307031090,0
030530,원익홀딩스,3441424,3441424,0,11983074785,11983074785,0
012620,원일특강,271017,271017,0,2699373840,2699373840,0
382840,원준,3489760,3489760,0,69500064400,69500064400,0
336570,원텍,34586876,34586876,0,149243236945,149243236945,0
376980,원티드랩,1070770,1070770,0,14002075850,14002075850,0
008370,원풍,457283,457283,0,2392612495,2392612495,0
008290,원풍물산,117584301,117584301,0,112023178943,112023178943,0
101160,월덱스,1018990,1018990,0,19466875050,19466875050,0
336060,웨이버스,81789812,81789812,0,118890473980,118890473980,0
095270,웨이브일렉트로,1267030,1267030,0,5665521060,5665521060,0
010600,웰바이오텍,8677764,8677764,0,10670006830,10670006830,0
065950,웰크론,51518961,51518961,0,189360918890,189360918890,0
076080,웰크론한텍,57199062,57199062,0,344108376565,344108376565,0
196700,웹스,99413091,99413091,0,350413128650,350413128650,0
069080,웹젠,1091784,1091784,0,17074323050,17074323050,0
053580,웹케시,303149,303149,0,4467102000,4467102000,0
071460,위니아,59909707,59909707,0,152153498640,152153498640,0
377460,위니아에이드,21135135,21135135,0,158672085800,158672085800,0
044340,위닉스,474564,474564,0,5472833800,5472833800,0
330350,위더스제약,19821658,19821658,0,189270135450,189270135450,0
348350,위드텍,334049,334049,0,4274726550,4274726550,0
112040,위메이드,61195440,61195440,0,2225031314250,2225031314250,0
101730,위메이드맥스,35098641,35098641,0,409105775440,409105775440,0
123420,위메이드플레이,9344165,9344165,0,135007683800,135007683800,0
065370,위세아이텍,526337,526337,0,6134291300,6134291300,0
140660,위월드,4303,4303,0,8293380,8293380,0
038620,위즈코프,9631473,9631473,0,8267437766,8267437766,0
299900,위지윅스튜디오,9036642,9036642,0,174119968150,174119968150,0
036090,위지트,8376884,8376884,0,5962714666,5962714666,0
136540,윈스,265203,265203,0,3396093100,3396093100,0
320000,윈텍,2743752,2743752,0,6679339150,6679339150,0
097800,윈팩,1389493,1389493,0,1763513185,1763513185,0
192390,윈하이텍,2126328,2126328,0,7901085915,7901085915,0
313760,윌링스,510674,510674,0,3853388120,3853388120,0
008600,윌비스,1753939,1753939,0,1287422589,1287422589,0
335870,윙스풋,4462787,4462787,0,15973750345,15973750345,0
900340,윙입푸드,58718385,58718385,0,68187328185,68187328185,0
033270,유나이티드제약,1382498,1382498,0,34210740650,34210740650,0
014830,유니드,611759,611759,0,56434277400,56434277400,0
446070,유니드비티플러스,54228196,54228196,0,455061812290,455061812290,0
036200,유니셈,1987590,1987590,0,12536886340,12536886340,0
018000,유니슨,8559481,8559481,0,15338807880,15338807880,0
000910,유니온,1419773,1419773,0,7170036910,7170036910,0
047400,유니온머티리얼,16666255,16666255,0,47711883695,47711883695,0
203450,유니온커뮤니티,468565,468565,0,1565380365,1565380365,0
011330,유니켐,3715916,3715916,0,4775243335,4775243335,0
077500,유니퀘스트,1424101,1424101,0,12443275100,12443275100,0
011320,유니크,1046966,1046966,0,5435367190,5435367190,0
086390,유니테스트,2586328,2586328,0,31300961200,31300961200,0
241690,유니테크노,1235092,1235092,0,4736084125,4736084125,0
142210,유니트론텍,4033303,4033303,0,17069518780,17069518780,0
121060,유니포인트,44041,44041,0,52260055,52260055,0
048430,유라테크,4187753,4187753,0,37228385050,37228385050,0
206650,유바이오로직스,5787972,5787972,0,57579246000,57579246000,0
089850,유비벨록스,446349,446349,0,5875849050,5875849050,0
084440,유비온,3311790,3311790,0,4501180895,4501180895,0
032620,유비케어,3347749,3347749,0,17546025160,17546025160,0
264450,유비쿼스,557240,557240,0,8519351450,8519351450,0
078070,유비쿼스홀딩스,163730,163730,0,2618623300,2618623300,0
002920,유성기업,703120,703120,0,1997066170,1997066170,0
024800,유성티엔에스,484496,484496,0,1185114265,1185114265,0
000700,유수홀딩스,1977554,1977554,0,14708916190,14708916190,0
054930,유신,3053464,3053464,0,122183550450,122183550450,0
069330,유아이디,1532889,1532889,0,2944259830,2944259830,0
049520,유아이엘,1084845,1084845,0,3645868725,3645868725,0
435380,유안타제10호스팩,301078,301078,0,602477545,602477545,0
430700,유안타제9호스팩,236389,236389,0,473511345,473511345,0
003470,유안타증권,15102854,15102854,0,40986792535,40986792535,0
003475,유안타증권우,3750717,3750717,0,10465599625,10465599625,0
263770,유에스티,9790184,9790184,0,35804267495,35804267495,0
337840,유엑스엔,19997,19997,0,313178450,313178450,0
072130,유엔젤,12757883,12757883,0,45653700465,45653700465,0
000220,유유제약,2838902,2838902,0,18572208080,18572208080,0
000225,유유제약1우,232846,232846,0,1872947120,1872947120,0
000227,유유제약2우B,10350,10350,0,161003350,161003350,0
388720,유일로보틱스,3004134,3004134,0,71644887100,71644887100,0
340930,유일에너테크,8188367,8188367,0,165741579550,165741579550,0
023410,유진기업,4619398,4619398,0,17251302860,17251302860,0
056080,유진로봇,3401076,3401076,0,14412037750,14412037750,0
373340,유진스팩6호,127210,127210,0,278727355,278727355,0
388800,유진스팩7호,129330,129330,0,262973550,262973550,0
413630,유진스팩8호,249625,249625,0,500127040,500127040,0
442130,유진스팩9호,1384998,1384998,0,2770974885,2770974885,0
084370,유진테크,2486688,2486688,0,61035059400,61035059400,0
001200,유진투자증권,1990001,1990001,0,5147102060,5147102060,0
221800,유투바이오,261,261,0,6543000,6543000,0
179900,유티아이,3022012,3022012,0,71784045650,71784045650,0
263050,유틸렉스,10560169,10560169,0,74860146150,74860146150,0
000100,유한양행,3900893,3900893,0,231202101200,231202101200,0
000105,유한양행우,23239,23239,0,1335816700,1335816700,0
003460,유화증권,923469,923469,0,2121307615,2121307615,0
003465,유화증권우,8395,8395,0,20447875,20447875,0
191410,육일씨엔에쓰,473915,473915,0,1388019810,1388019810,0
372170,윤성에프앤씨,2544024,2544024,0,115167403350,115167403350,0
008730,율촌화학,6099105,6099105,0,215331556800,215331556800,0
072770,율호,10524106,10524106,0,16705778360,16705778360,0
008250,이건산업,934874,934874,0,7167311880,7167311880,0
039020,이건홀딩스,1080127,1080127,0,3833899755,3833899755,0
025820,이구산업,8852270,8852270,0,27594300975,27594300975,0
067920,이글루,528114,528114,0,3007806180,3007806180,0
044960,이글벳,2401800,2401800,0,15025848890,15025848890,0
303530,이노뎁,1463805,1463805,0,19929811300,19929811300,0
296640,이노룰스,8206378,8206378,0,98589734470,98589734470,0
302430,이노메트리,369669,369669,0,5303714150,5303714150,0
279060,이노벡스,66248,66248,0,295238535,295238535,0
214320,이노션,330552,330552,0,14138827550,14138827550,0
056090,이노시스,22843143,22843143,0,24364189589,24364189589,0
073490,이노와이어리스,2376951,2376951,0,79401754750,79401754750,0
215790,이노인스트루먼트,5201246,5201246,0,7379798290,7379798290,0
344860,이노진,82612,82612,0,294526885,294526885,0
246960,이노테라피,289385,289385,0,2504178380,2504178380,0
088390,이녹스,1195497,1195497,0,27947399200,27947399200,0
272290,이녹스첨단소재,4118819,4118819,0,124630328300,124630328300,0
053350,이니텍,466940,466940,0,1684191420,1684191420,0
041520,이라이콤,187642,187642,0,1014895930,1014895930,0
264850,이랜시스,803273,803273,0,2084783065,2084783065,0
054210,이랜텍,6162601,6162601,0,72768495900,72768495900,0
164060,이루다,9646143,9646143,0,57238790350,57238790350,0
065440,이루온,26881901,26881901,0,77127685385,77127685385,0
088260,이리츠코크렙,725443,725443,0,3869774300,3869774300,0
139480,이마트,3376820,3376820,0,338205746000,338205746000,0
115610,이미지스,1889097,1889097,0,3578350860,3578350860,0
349720,이베스트스팩5호,843297,843297,0,1708757635,1708757635,0
078020,이베스트투자증권,1645279,1645279,0,9020823260,9020823260,0
131400,이브이첨단소재,28692198,28692198,0,30459203268,30459203268,0
208850,이비테크,191,191,0,881335,881335,0
351330,이삭엔지니어링,721647,721647,0,6734418700,6734418700,0
080010,이상네트웍스,506070,506070,0,2835751020,2835751020,0
379390,이성씨엔아이,221,221,0,1860000,1860000,0
086890,이수앱지스,1419592,1419592,0,8729826490,8729826490,0
007660,이수페타시스,15263960,15263960,0,94168374270,94168374270,0
005950,이수화학,16828507,16828507,0,370742307150,370742307150,0
015020,이스타코,2289016,2289016,0,2157184382,2157184382,0
047560,이스트소프트,614786,614786,0,5934643740,5934643740,0
900110,이스트아시아홀딩스,119208734,119208734,0,23189661114,23189661114,0
067010,이씨에스,13452600,13452600,0,52068823345,52068823345,0
093230,이아이디,5693279,5693279,0,5544953097,5544953097,0
341310,이앤에치,15155,15155,0,16898690,16898690,0
101360,이엔드디,3105140,3105140,0,93025486250,93025486250,0
102710,이엔에프테크놀로지,1108459,1108459,0,24699165200,24699165200,0
066980,이엔코퍼레이션,3731262,3731262,0,12355387205,12355387205,0
074610,이엔플러스,117300175,117300175,0,702924831255,702924831255,0
063760,이엘피,817168,817168,0,3074288100,3074288100,0
123570,이엠넷,868314,868314,0,3731532920,3731532920,0
083470,이엠앤아이,13235795,13235795,0,83230808115,83230808115,0
095190,이엠코리아,6302251,6302251,0,20532537510,20532537510,0
091120,이엠텍,1954982,1954982,0,45358863700,45358863700,0
