,customer_id,name,class,gender,start_date,end_date,campaign_id,is_deleted
2230,HI442697,XXXX,C01,M,2021-11-01,,CA1,0
2231,HD012845,XXXXX,C02,F,2021-11-01,2022-09-30,CA1,1
2232,AS169823,XX,C01,M,2021-11-01,2022-06-30,CA1,1
2233,GD868574,XXXX,C03,M,2021-11-01,2022-08-31,CA1,1
2234,OA039044,XXXXX,C01,F,2021-11-01,2022-09-30,CA1,1
2235,OA571994,XXXXXX,C01,F,2021-11-01,2022-06-30,CA1,1
2236,IK823588,XXXX,C01,F,2021-11-01,2023-03-31,CA1,1
2237,GD434239,XXXXX,C03,M,2021-11-01,2022-06-30,CA1,1
2238,GD536257,XX,C03,M,2021-11-01,2022-06-30,CA1,1
2239,TS468480,XX,C03,M,2021-11-01,2022-07-31,CA1,1
2240,OA041099,XXXXX,C02,F,2021-11-01,2022-07-31,CA1,1
2241,PL297992,XXXXX,C01,M,2021-11-01,2022-07-31,CA1,1
2242,GD574177,XXXX,C01,M,2021-11-01,,CA1,0
2243,GD614242,XXXXX,C01,M,2021-11-01,2022-07-31,CA1,1
2244,HI964680,XXXX,C01,F,2021-11-01,,CA1,0
2245,PL573375,XXXX,C03,M,2021-11-01,,CA1,0
2246,TS243124,XXXXX,C01,M,2021-11-01,2022-07-31,CA1,1
2247,AS512827,XXXXX,C01,M,2021-11-01,2022-07-31,CA1,1
2248,IK254439,XXXXX,C03,M,2021-11-01,,CA1,0
2249,GD672003,XXXXX,C02,F,2021-11-01,,CA1,0
2250,HD079011,XXXXX,C01,F,2021-11-01,2023-02-28,CA1,1
2251,GD671138,XXXX,C03,M,2021-11-01,2022-08-31,CA1,1
2252,GD585679,XXXXXX,C02,F,2021-11-01,,CA1,0
2253,IK061665,XXXX,C01,M,2021-11-01,,CA1,0
2254,TS600511,XX,C01,M,2021-11-01,,CA1,0
2255,GD341063,XXXXX,C01,M,2021-11-01,,CA1,0
2256,GD366297,XXXXX,C01,M,2021-11-01,,CA1,0
2257,OA570624,XXXX,C01,M,2021-11-01,,CA1,0
2258,PL865678,XXXX,C01,M,2021-11-01,,CA1,0
2259,HD765436,XXX,C02,F,2021-11-01,,CA1,0
2260,AS636570,XXXXX,C01,M,2021-11-01,,CA1,0
2261,IK633711,XXXX,C03,F,2021-11-01,,CA1,0
2262,OA316605,XXXX,C01,M,2021-11-01,,CA1,0
2263,OA510985,XXXX,C01,M,2021-11-01,,CA1,0
2264,AS649439,XXX,C03,M,2021-11-01,,CA1,0
2265,HI969539,XXXX,C01,M,2021-11-01,,CA1,0
2266,PL843204,XXXXX,C02,F,2021-11-01,,CA1,0
2267,TS277035,XXXXXX,C01,M,2021-11-01,,CA1,0
2268,TS794667,XX,C01,M,2021-11-01,2023-02-28,CA1,1
2269,OA214272,XXXX,C02,F,2021-11-01,,CA1,0
2270,HI728754,XXXX,C03,M,2021-11-01,,CA1,0
2271,IK379208,XXXXX,C02,F,2021-11-01,,CA1,0
2272,TS760331,XXX,C03,M,2021-11-01,2022-08-31,CA1,1
2273,OA104710,XXXX,C01,M,2021-11-01,,CA1,0
2274,IK146888,XXXX,C03,M,2021-11-01,2022-08-31,CA1,1
2275,HD807553,XXXXX,C01,F,2021-11-01,2022-08-31,CA1,1
2276,AS070625,XXXX,C02,F,2021-11-01,,CA1,0
2277,TS554434,XXX,C03,M,2021-11-01,2023-01-31,CA1,1
2278,TS871110,XXXXX,C03,M,2021-11-01,,CA1,0
2279,PL340906,XXXX,C01,M,2021-11-01,2022-08-31,CA1,1
2280,TS365322,XXXXX,C01,F,2021-11-01,,CA1,0
2281,HD822984,XXXXX,C01,F,2021-11-01,2023-02-28,CA1,1
2282,HD623640,XX,C02,M,2021-11-01,,CA1,0
2283,PL042341,XXXXX,C03,M,2021-11-01,,CA1,0
2284,AS548544,XXXX,C01,F,2021-11-01,,CA1,0
2285,HI088281,XXXX,C02,F,2021-11-01,,CA1,0
2286,PL857529,XXX,C03,M,2021-11-01,,CA1,0
2287,HD156305,XXXX,C02,F,2021-11-01,,CA1,0
2288,GD172092,XXX,C02,F,2021-11-01,,CA1,0
2289,AS412668,XXX,C01,F,2021-11-01,,CA1,0
2290,TS012757,XX,C03,F,2021-11-01,,CA1,0
2291,PL558375,XXXX,C02,F,2021-11-01,,CA1,0
2292,HI878806,XXX,C01,M,2021-11-01,,CA1,0
2293,HD321813,XXX,C02,F,2021-11-01,2022-11-30,CA1,1
2294,OA406772,XXXX,C02,M,2021-11-01,2022-11-30,CA1,1
2295,OA052852,XXXXX,C02,M,2021-11-01,2022-11-30,CA1,1
2296,HI637811,XXXX,C02,F,2021-11-01,,CA1,0
2297,PL430333,XXXX,C01,M,2021-11-01,,CA1,0
2298,HI107999,XX,C01,M,2021-11-01,,CA1,0
2299,GD701512,XXXXX,C01,M,2021-11-01,2022-11-30,CA1,1
2300,TS682265,XXXX,C03,M,2021-11-01,,CA1,0
2301,TS758130,XX,C02,F,2021-11-01,2022-05-31,CA1,1
2302,HI373091,XXXX,C02,F,2021-11-01,2022-05-31,CA1,1
2303,HD055792,XXXXX,C01,M,2021-11-01,,CA1,0
2304,HI664739,XXXX,C01,M,2021-11-01,,CA1,0
2305,GD332587,XXXXX,C02,F,2021-11-01,2022-05-31,CA1,1
2306,HD801142,XXXXX,C01,M,2021-11-01,2022-05-31,CA1,1
2307,PL221756,XXX,C03,M,2021-11-01,2023-03-31,CA1,1
2308,HI501312,XXX,C02,M,2021-11-01,2022-05-31,CA1,1
2309,OA697065,XXXXX,C02,F,2021-11-01,2022-05-31,CA1,1
2310,TS493191,XX,C03,F,2021-11-01,,CA1,0
2311,TS132003,XX,C02,F,2021-11-01,,CA1,0
2312,HD245568,XXXXX,C02,F,2021-11-01,,CA1,0
2313,HD768386,XXXX,C03,M,2021-11-01,2022-11-30,CA1,1
2314,TS093380,XXX,C01,F,2021-11-01,,CA1,0
2315,GD788422,XXXX,C03,M,2021-11-01,,CA1,0
2316,PL023132,XXXX,C01,M,2021-11-01,,CA1,0
2317,TS919144,XXX,C03,M,2021-11-01,2022-10-31,CA1,1
2318,AS390441,XXXX,C03,M,2021-11-01,,CA1,0
2319,TS731637,XXXX,C02,M,2021-11-01,,CA1,0
2320,IK689396,XXXX,C02,F,2021-11-01,2022-04-30,CA1,1
2321,IK151065,XXXX,C03,M,2021-11-01,2022-04-30,CA1,1
2322,AS928923,XXXXX,C03,F,2021-11-01,2022-10-31,CA1,1
2323,HD537011,XXX,C03,F,2021-11-01,,CA1,0
2324,HI273985,XXXXX,C03,M,2021-11-01,,CA1,0
2325,HI501814,XXXX,C01,F,2021-11-01,2023-02-28,CA1,1
2326,OA820321,XXXX,C03,M,2021-11-01,2022-04-30,CA1,1
2327,PL166709,XXXXX,C02,F,2021-11-01,,CA1,0
2328,AS995937,XXX,C02,M,2021-11-01,,CA1,0
2329,PL866469,XXX,C03,M,2021-11-01,,CA1,0
2330,OA021894,XX,C03,M,2021-11-01,2022-04-30,CA1,1
2331,TS642752,XXXX,C02,F,2021-11-01,2023-02-28,CA1,1
2332,AS073168,XXXXX,C01,M,2021-11-01,,CA1,0
2333,OA212271,XXXXX,C01,F,2021-11-01,,CA1,0
2334,HD666936,XXXX,C01,M,2021-11-01,,CA1,0
2335,PL004477,XXXXX,C01,F,2021-11-01,2022-04-30,CA1,1
2336,IK524314,XXXX,C01,M,2021-12-01,2022-05-31,CA3,1
2337,TS218627,XXXXX,C02,F,2021-12-01,2022-07-31,CA3,1
2338,GD401728,XXXXX,C01,M,2021-12-01,,CA3,0
2339,PL147335,XXXXXX,C03,M,2021-12-01,,CA3,0
2340,IK142972,XXXXX,C01,F,2021-12-01,,CA3,0
2341,HD822643,XXXXX,C01,F,2021-12-01,2022-07-31,CA3,1
2342,PL952460,XX,C01,F,2021-12-01,2022-07-31,CA3,1
2343,PL828083,XXX,C03,M,2021-12-01,,CA3,0
2344,HD640143,XXXXX,C01,M,2021-12-01,,CA3,0
2345,IK094736,XXX,C02,F,2021-12-01,2022-07-31,CA3,1
2346,TS409844,XXXXXX,C02,F,2021-12-01,,CA3,0
2347,TS277529,XXXXX,C03,M,2021-12-01,2022-07-31,CA3,1
2348,PL258167,XXXXX,C02,F,2021-12-01,2022-05-31,CA3,1
2349,HI525146,XXX,C03,M,2021-12-01,2022-07-31,CA3,1
2350,OA535401,XXXX,C02,F,2021-12-01,,CA3,0
2351,IK236489,XXXX,C01,F,2021-12-01,,CA3,0
2352,TS025348,XXXXXX,C02,F,2021-12-01,2022-05-31,CA3,1
2353,AS351574,XXXXXX,C02,M,2021-12-01,2022-07-31,CA3,1
2354,PL303162,XXXX,C02,F,2021-12-01,,CA3,0
2355,AS846781,XXXXX,C03,M,2021-12-01,2022-07-31,CA3,1
2356,OA427655,XXX,C02,F,2021-12-01,,CA3,0
2357,OA855863,XX,C01,M,2021-12-01,,CA3,0
2358,PL594064,XXXXX,C01,M,2021-12-01,2022-07-31,CA3,1
2359,HD981504,XXXX,C01,M,2021-12-01,2022-04-30,CA3,1
2360,PL876743,XXXX,C01,F,2021-12-01,2022-07-31,CA3,1
2361,IK652901,XXXXX,C01,F,2021-12-01,2022-06-30,CA3,1
2362,OA917563,XXXXX,C02,F,2021-12-01,2022-06-30,CA3,1
2363,HD344852,XX,C01,F,2021-12-01,2022-06-30,CA3,1
2364,GD711631,XXXXX,C01,M,2021-12-01,2022-06-30,CA3,1
2365,OA493465,XXXX,C02,F,2021-12-01,2022-06-30,CA3,1
2366,IK252166,XXXXX,C02,F,2021-12-01,2022-06-30,CA3,1
2367,GD398206,XXXX,C01,M,2021-12-01,,CA3,0
2368,PL391700,XX,C03,M,2021-12-01,2022-06-30,CA3,1
2369,HI735675,XXXX,C03,F,2021-12-01,,CA3,0
2370,HI027437,XXXXX,C01,F,2021-12-01,,CA3,0
2371,GD575423,XXXXX,C02,M,2021-12-01,,CA3,0
2372,TS569600,XX,C01,F,2021-12-01,2023-02-28,CA3,1
2373,PL020821,XX,C03,M,2021-12-01,,CA3,0
2374,HD848426,XXXXXX,C02,F,2021-12-01,,CA3,0
2375,OA468240,XXXX,C02,F,2021-12-01,,CA3,0
2376,TS300891,XXX,C02,F,2021-12-01,,CA3,0
2377,AS235724,XXX,C01,M,2021-12-01,,CA3,0
2378,IK853780,XXXXX,C03,M,2021-12-01,,CA3,0
2379,GD843424,XXXXX,C02,F,2021-12-01,2022-05-31,CA3,1
2380,IK057975,XXXXX,C01,F,2021-12-01,2022-05-31,CA3,1
2381,HD160543,XXXX,C02,M,2021-12-01,,CA3,0
2382,AS924898,XXXX,C02,F,2021-12-01,,CA3,0
2383,HD053694,XX,C01,F,2021-12-01,,CA3,0
2384,GD376049,XXXX,C02,F,2021-12-01,,CA3,0
2385,GD057803,XXXX,C02,F,2021-12-01,2022-05-31,CA3,1
2386,GD038969,XXXXX,C02,F,2021-12-01,2022-06-30,CA3,1
2387,HI491504,XXXX,C03,F,2021-12-01,2022-07-31,CA3,1
2388,PL950758,XX,C03,M,2021-12-01,2022-06-30,CA3,1
2389,HI108402,XXXXX,C02,F,2021-12-01,2022-06-30,CA3,1
2390,IK825670,XXXXXX,C01,F,2021-12-01,2022-07-31,CA3,1
2391,IK604091,XXXXXX,C01,M,2021-12-01,2022-05-31,CA3,1
2392,OA846610,XXXXX,C01,M,2021-12-01,2022-05-31,CA3,1
2393,HI599756,XXX,C03,M,2021-12-01,2022-05-31,CA3,1
2394,OA944593,XXXXX,C01,M,2021-12-01,2022-04-30,CA3,1
2395,HI941745,XXXXX,C01,M,2021-12-01,2022-04-30,CA3,1
2396,HD974505,XX,C02,F,2021-12-01,2022-04-30,CA3,1
2397,HI629862,XXXXX,C01,F,2021-12-01,2022-04-30,CA3,1
2398,OA676083,XXXXX,C01,F,2021-12-01,2023-01-31,CA3,1
2399,HI035448,XXXXX,C01,F,2021-12-01,2022-04-30,CA3,1
2400,HD376302,XXXX,C01,F,2021-12-01,2023-01-31,CA3,1
2401,GD471767,XX,C02,F,2021-12-01,,CA3,0
2402,HI060044,XXXXXX,C01,F,2021-12-01,2022-04-30,CA3,1
2403,PL784647,XXXXXX,C02,M,2021-12-01,2022-04-30,CA3,1
2404,OA022685,XXXXXX,C03,M,2021-12-01,2022-04-30,CA3,1
2405,IK331582,XXXX,C01,M,2021-12-01,2022-05-31,CA3,1
2406,TS033156,XXXXX,C03,M,2021-12-01,2022-04-30,CA3,1
2407,OA481981,XXX,C02,M,2021-12-01,2022-04-30,CA3,1
2408,HD214175,XXXXX,C02,M,2021-12-01,,CA3,0
2409,HD652153,XXXX,C02,M,2021-12-01,2022-04-30,CA3,1
2410,TS041114,XXXX,C01,F,2021-12-01,2022-06-30,CA3,1
2411,HD121067,XXXXX,C01,M,2021-12-01,,CA3,0
2412,PL675446,XXXXXX,C02,F,2021-12-01,2022-06-30,CA3,1
2413,HD566204,XXXXX,C03,F,2021-12-01,2022-06-30,CA3,1
2414,HD200554,XXXX,C01,M,2021-12-01,2022-06-30,CA3,1
2415,OA671084,XXXXXX,C01,M,2021-12-01,2022-06-30,CA3,1
2416,GD492710,XXX,C03,M,2021-12-01,,CA3,0
2417,PL661925,XXXXXX,C01,M,2021-12-01,2022-05-31,CA3,1
2418,OA104546,XXXX,C03,M,2021-12-01,2022-12-31,CA3,1
2419,OA510950,XXXX,C01,M,2021-12-01,2022-05-31,CA3,1
2420,HI698264,XXXX,C01,F,2021-12-01,2022-12-31,CA3,1
2421,TS298879,XXXXX,C01,M,2021-12-01,2022-10-31,CA3,1
2422,HD766838,XXXXX,C01,F,2021-12-01,2022-10-31,CA3,1
2423,HI846961,XXX,C02,F,2021-12-01,2022-10-31,CA3,1
2424,TS235548,XXXX,C01,M,2021-12-01,2022-10-31,CA3,1
2425,TS853020,XXX,C02,F,2021-12-01,2022-10-31,CA3,1
2426,OA388010,XXXXX,C01,M,2021-12-01,,CA3,0
2427,GD479253,XXXX,C01,M,2021-12-01,2022-12-31,CA3,1
2428,HD052466,XX,C01,M,2021-12-01,,CA3,0
2429,HD332594,XXXX,C01,F,2021-12-01,2022-12-31,CA3,1
2430,AS811755,XXXX,C03,M,2021-12-01,2022-12-31,CA3,1
2431,HI201295,XXXX,C01,M,2021-12-01,,CA3,0
2432,HI994796,XXXX,C02,F,2021-12-01,,CA3,0
2433,PL960961,XXXXX,C03,M,2021-12-01,,CA3,0
2434,TS231098,XXXXXX,C01,M,2021-12-01,,CA3,0
2435,HI020478,XXXXX,C01,F,2021-12-01,,CA3,0
2436,TS601124,XXXXXX,C03,M,2021-12-01,,CA3,0
2437,AS015746,XXXXX,C01,M,2021-12-01,2022-08-31,CA3,1
2438,HI584203,XX,C03,M,2021-12-01,2022-08-31,CA3,1
2439,AS546865,XXXXX,C03,M,2021-12-01,2022-12-31,CA3,1
2440,IK749861,XXX,C03,M,2021-12-01,,CA3,0
2441,OA181958,XXXXXX,C01,F,2021-12-01,,CA3,0
2442,PL082485,XXXXX,C01,F,2021-12-01,,CA3,0
2443,TS510841,XXXX,C02,F,2021-12-01,2022-12-31,CA3,1
2444,HD487840,XX,C03,M,2021-12-01,,CA3,0
2445,IK770101,XXXX,C01,F,2021-12-01,2022-12-31,CA3,1
2446,HD631824,XXXX,C01,M,2021-12-01,2022-12-31,CA3,1
2447,HI247770,XXXXX,C01,F,2021-12-01,,CA3,0
2448,TS390923,XXXX,C03,M,2021-12-01,2022-12-31,CA3,1
2449,HI215420,XXXX,C01,F,2021-12-01,2022-09-30,CA3,1
2450,AS677229,XXXXX,C02,F,2021-12-01,2022-09-30,CA3,1
2451,HI939855,XXXXX,C02,F,2021-12-01,2022-09-30,CA3,1
2452,HD952315,XXXX,C02,F,2021-12-01,2022-09-30,CA3,1
2453,HI592803,XXXXX,C01,F,2021-12-01,2022-09-30,CA3,1
2454,IK525000,XXXXX,C01,F,2021-12-01,2022-09-30,CA3,1
2455,IK171801,XXXXX,C03,M,2021-12-01,2022-09-30,CA3,1
2456,IK817088,XXXX,C03,F,2021-12-01,2022-09-30,CA3,1
2457,OA673896,XXXXX,C01,M,2021-12-01,,CA3,0
2458,IK529990,XXXX,C02,F,2021-12-01,,CA3,0
2459,GD191589,XXXXXX,C01,F,2021-12-01,2022-12-31,CA3,1
2460,PL417119,XXXXX,C01,M,2021-12-01,2022-12-31,CA3,1
2461,IK914829,XXXXX,C01,M,2021-12-01,,CA3,0
2462,IK582567,XXXX,C02,F,2021-12-01,,CA3,0
2463,PL731429,XXXXX,C03,M,2021-12-01,,CA3,0
2464,HI457483,XXXX,C01,M,2021-12-01,2022-08-31,CA3,1
2465,GD969310,XX,C03,M,2021-12-01,2022-08-31,CA3,1
2466,IK005076,XXXX,C01,F,2021-12-01,,CA3,0
2467,TS169261,XXXXX,C03,M,2021-12-01,2022-08-31,CA3,1
2468,GD741058,XXXXX,C01,M,2021-12-01,2022-11-30,CA3,1
2469,AS879331,XXXX,C02,F,2021-12-01,,CA3,0
2470,HD587331,XXXX,C02,F,2021-12-01,,CA3,0
2471,HI912202,XXXX,C01,M,2021-12-01,2022-08-31,CA3,1
2472,GD326524,XXXX,C01,M,2021-12-01,2022-11-30,CA3,1
2473,OA422340,XXXX,C01,M,2021-12-01,2022-11-30,CA3,1
2474,AS589687,XX,C01,M,2021-12-01,,CA3,0
2475,TS489018,XXX,C02,M,2021-12-01,2022-08-31,CA3,1
2476,OA783122,XXXXXX,C03,M,2021-12-01,2022-08-31,CA3,1
2477,HD147072,XXXXX,C02,F,2021-12-01,,CA3,0
2478,IK874777,XXXX,C01,M,2021-12-01,,CA3,0
2479,PL910647,XXXXXX,C01,F,2021-12-01,2022-08-31,CA3,1
2480,PL198428,XXXXX,C01,F,2021-12-01,2022-08-31,CA3,1
2481,HD476620,XXXXX,C02,M,2021-12-01,2022-11-30,CA3,1
2482,IK114480,XXXXX,C01,F,2021-12-01,,CA3,0
2483,IK180880,XXX,C02,F,2021-12-01,,CA3,0
2484,PL821971,XXXXX,C03,F,2021-12-01,,CA3,0
2485,HI583705,XXXXX,C03,F,2021-12-01,2022-08-31,CA3,1
2486,HI338427,XXXX,C02,F,2021-12-01,,CA3,0
2487,IK712590,XX,C02,F,2021-12-01,2022-08-31,CA3,1
2488,AS890023,XXXX,C02,F,2021-12-01,2022-08-31,CA3,1
2489,GD531348,XX,C01,M,2021-12-01,,CA3,0
2490,PL201799,XXX,C03,M,2021-12-01,,CA3,0
2491,HD901734,XX,C01,M,2021-12-01,,CA3,0
2492,GD624477,XXXX,C03,F,2021-12-01,2022-08-31,CA3,1
2493,TS465474,XXXX,C03,M,2021-12-01,2022-11-30,CA3,1
2494,OA115840,XXXX,C02,M,2021-12-01,,CA3,0
2495,IK279715,XXXXX,C01,M,2021-12-01,2022-08-31,CA3,1
2496,IK067006,XXXXX,C01,M,2022-01-01,,CA1,0
2497,IK328604,XXXXX,C01,M,2022-01-01,2022-05-31,CA1,1
2498,HD903528,XXXX,C02,F,2022-01-01,,CA1,0
2499,IK297810,XXXX,C02,F,2022-01-01,,CA1,0
2500,AS220894,XX,C01,M,2022-01-01,2022-12-31,CA1,1
2501,HD498491,XXXXXX,C02,M,2022-01-01,2022-12-31,CA1,1
2502,PL556767,XXXX,C01,M,2022-01-01,,CA1,0
2503,HI567520,XXXXXX,C01,M,2022-01-01,,CA1,0
2504,GD164396,XXXX,C01,M,2022-01-01,2022-12-31,CA1,1
2505,AS206541,XXXX,C03,M,2022-01-01,2022-05-31,CA1,1
2506,GD408230,XXXX,C03,M,2022-01-01,,CA1,0
2507,PL458124,XXXX,C03,F,2022-01-01,,CA1,0
2508,HI237883,XXXXX,C01,M,2022-01-01,,CA1,0
2509,PL918865,XXXXX,C01,M,2022-01-01,,CA1,0
2510,OA462037,XXXXX,C01,M,2022-01-01,,CA1,0
2511,HD567544,XXXXX,C01,M,2022-01-01,2022-06-30,CA1,1
2512,AS575508,XXXXX,C02,F,2022-01-01,2022-10-31,CA1,1
2513,TS832950,XXX,C03,M,2022-01-01,,CA1,0
2514,HD765554,XXXXX,C02,F,2022-01-01,,CA1,0
2515,GD518115,XXXXX,C03,M,2022-01-01,,CA1,0
2516,PL732008,XXXXX,C01,M,2022-01-01,,CA1,0
2517,HD171678,XXXXX,C02,F,2022-01-01,2022-05-31,CA1,1
2518,GD171613,XXXX,C03,F,2022-01-01,2022-12-31,CA1,1
2519,TS051818,XXX,C01,F,2022-01-01,,CA1,0
2520,OA782311,XXXX,C01,M,2022-01-01,,CA1,0
2521,HD981821,XXXXX,C02,M,2022-01-01,2022-12-31,CA1,1
2522,PL361492,XXXX,C02,M,2022-01-01,2022-12-31,CA1,1
2523,HD313841,XXXX,C01,M,2022-01-01,2022-12-31,CA1,1
2524,HI940182,XXXXX,C01,F,2022-01-01,,CA1,0
2525,GD703244,XXXX,C01,F,2022-01-01,2023-02-28,CA1,1
2526,AS550302,XXXX,C03,M,2022-01-01,,CA1,0
2527,IK699204,XXXXX,C01,M,2022-01-01,2022-11-30,CA1,1
2528,IK092130,XXXX,C01,M,2022-01-01,,CA1,0
2529,OA659141,XXXXX,C01,F,2022-01-01,2022-05-31,CA1,1
2530,TS133757,XXXXXX,C01,M,2022-01-01,,CA1,0
2531,IK620970,XXXXX,C03,F,2022-01-01,,CA1,0
2532,AS913753,XX,C03,M,2022-01-01,2022-06-30,CA1,1
2533,GD762120,XXXXX,C01,F,2022-01-01,2022-06-30,CA1,1
2534,HD292217,XXXXX,C03,M,2022-01-01,2022-10-31,CA1,1
2535,TS637747,XXXX,C01,M,2022-01-01,2022-06-30,CA1,1
2536,HI987024,XX,C01,F,2022-01-01,2022-10-31,CA1,1
2537,OA175481,XXXX,C01,M,2022-01-01,2022-06-30,CA1,1
2538,HD099859,XXXXX,C03,M,2022-01-01,2022-10-31,CA1,1
2539,HI104906,XXXXX,C02,F,2022-01-01,2022-06-30,CA1,1
2540,HI443421,XXXX,C02,F,2022-01-01,2022-06-30,CA1,1
2541,AS473535,XXXXX,C01,M,2022-01-01,2022-11-30,CA1,1
2542,HI193026,XXXXX,C02,F,2022-01-01,2022-08-31,CA1,1
2543,HI911192,XXX,C03,M,2022-01-01,2022-09-30,CA1,1
2544,PL571624,XXXXX,C03,F,2022-01-01,,CA1,0
2545,TS518383,XX,C01,M,2022-01-01,,CA1,0
2546,IK797502,XXXX,C03,M,2022-01-01,,CA1,0
2547,GD620721,XXX,C01,M,2022-01-01,2023-01-31,CA1,1
2548,AS210846,XXXXX,C03,M,2022-01-01,2023-01-31,CA1,1
2549,IK923373,XX,C01,M,2022-01-01,2023-01-31,CA1,1
2550,AS082596,XXXXX,C01,M,2022-01-01,,CA1,0
2551,HI311281,XXXXX,C01,M,2022-01-01,,CA1,0
2552,PL197632,XXXXX,C03,M,2022-01-01,2023-01-31,CA1,1
2553,PL697202,XX,C03,M,2022-01-01,2023-01-31,CA1,1
2554,TS037478,XXXX,C02,M,2022-01-01,,CA1,0
2555,PL270733,XXXX,C01,F,2022-01-01,,CA1,0
2556,HD595882,XXXX,C03,M,2022-01-01,,CA1,0
2557,HI818090,XXXX,C01,M,2022-01-01,,CA1,0
2558,IK452215,XXXX,C03,M,2022-01-01,,CA1,0
2559,HD268516,XXXXX,C02,F,2022-01-01,2023-01-31,CA1,1
2560,HD801821,XXX,C02,F,2022-01-01,,CA1,0
2561,TS634117,XXXXXX,C02,F,2022-01-01,2023-02-28,CA1,1
2562,HD824079,XXXXX,C02,F,2022-01-01,2023-02-28,CA1,1
2563,AS814944,XXXXX,C02,F,2022-01-01,2022-08-31,CA1,1
2564,OA449747,XXXXX,C03,M,2022-01-01,2022-08-31,CA1,1
2565,HD394739,XXXXXX,C03,M,2022-01-01,,CA1,0
2566,HI849593,XXX,C02,F,2022-01-01,2022-08-31,CA1,1
2567,OA909231,XX,C03,M,2022-01-01,,CA1,0
2568,TS989364,XXXXX,C01,M,2022-01-01,,CA1,0
2569,TS828794,XXXXX,C01,M,2022-01-01,2022-08-31,CA1,1
2570,TS624100,XXXXX,C03,F,2022-01-01,2023-02-28,CA1,1
2571,HD837482,XXXX,C01,F,2022-01-01,,CA1,0
2572,HI459439,XXXX,C01,M,2022-01-01,,CA1,0
2573,TS884681,XXXX,C01,M,2022-01-01,2022-08-31,CA1,1
2574,PL044696,XXXXX,C02,F,2022-01-01,2022-08-31,CA1,1
2575,HD509520,XXXXX,C01,F,2022-01-01,,CA1,0
2576,TS800913,XXXXX,C03,M,2022-01-01,,CA1,0
2577,HI630523,XXXX,C01,M,2022-01-01,,CA1,0
2578,IK067038,XXXX,C02,F,2022-01-01,2022-07-31,CA1,1
2579,TS953790,XXXXX,C02,F,2022-01-01,,CA1,0
2580,PL708032,XXXX,C03,F,2022-01-01,2022-07-31,CA1,1
2581,HI402432,XXXXX,C01,F,2022-01-01,,CA1,0
2582,GD558480,XXXXX,C02,F,2022-01-01,2022-04-30,CA1,1
2583,PL508504,XXXXX,C02,F,2022-01-01,2022-05-31,CA1,1
2584,OA295880,XXXXXX,C03,M,2022-01-01,,CA1,0
2585,PL283747,XXXX,C01,F,2022-01-01,,CA1,0
2586,HD739338,XXXXXX,C01,M,2022-01-01,,CA1,0
2587,OA886918,XXXXX,C03,M,2022-01-01,,CA1,0
2588,GD420163,XXXX,C02,F,2022-01-01,2022-05-31,CA1,1
2589,HD335580,XXXXX,C01,M,2022-01-01,2022-05-31,CA1,1
2590,AS288569,XXXXX,C02,F,2022-01-01,,CA1,0
2591,PL894373,XXXX,C01,F,2022-01-01,2022-09-30,CA1,1
2592,AS628460,XXXXX,C01,M,2022-01-01,2022-09-30,CA1,1
2593,HD793729,XX,C02,F,2022-01-01,,CA1,0
2594,IK961793,XXXXX,C01,M,2022-01-01,2022-09-30,CA1,1
2595,IK040751,XXXXX,C01,M,2022-01-01,,CA1,0
2596,AS055659,XXXXX,C02,F,2022-01-01,,CA1,0
2597,TS099117,XXX,C03,M,2022-01-01,2022-07-31,CA1,1
2598,GD719026,XXXX,C03,M,2022-01-01,,CA1,0
2599,AS477871,XXXXX,C01,M,2022-01-01,2022-04-30,CA1,1
2600,HD126441,XXX,C03,M,2022-01-01,2022-04-30,CA1,1
2601,HD653952,XX,C02,F,2022-01-01,2023-01-31,CA1,1
2602,PL287258,XX,C01,F,2022-01-01,2022-07-31,CA1,1
2603,HD952062,XXXXXX,C01,F,2022-01-01,2022-07-31,CA1,1
2604,OA986148,XXXXXX,C01,M,2022-01-01,2022-07-31,CA1,1
2605,IK432403,XXXXX,C03,M,2022-01-01,2022-07-31,CA1,1
2606,HI059355,XXX,C01,F,2022-01-01,2023-02-28,CA1,1
2607,IK206015,XXXX,C01,F,2022-01-01,2022-07-31,CA1,1
2608,PL982189,XXXX,C02,F,2022-01-01,,CA1,0
2609,TS476049,XXXX,C01,F,2022-01-01,,CA1,0
2610,AS531034,XXXX,C02,F,2022-01-01,,CA1,0
2611,IK988102,XXXXX,C01,M,2022-01-01,,CA1,0
2612,AS618299,XXX,C02,F,2022-01-01,,CA1,0
2613,GD809947,XXXXX,C01,F,2022-01-01,,CA1,0
2614,AS385315,XX,C02,F,2022-01-01,,CA1,0
2615,TS602569,XXXXXX,C03,F,2022-01-01,2022-04-30,CA1,1
2616,HI169908,XXXXX,C02,F,2022-01-01,2022-04-30,CA1,1
2617,HI001877,XXX,C01,F,2022-01-01,,CA1,0
2618,HI174281,XXXX,C03,F,2022-02-01,,CA1,0
2619,OA492747,XXXXXX,C01,F,2022-02-01,2023-02-28,CA1,1
2620,PL551489,XXXX,C01,M,2022-02-01,,CA1,0
2621,HI456699,XXXX,C01,M,2022-02-01,,CA1,0
2622,PL325020,XXX,C01,F,2022-02-01,,CA1,0
2623,AS981537,XX,C03,M,2022-02-01,,CA1,0
